step,rewards,qf_loss,actor_loss,observations,action
209237,[-20.236313],54292.70703125,-937.8863525390625,[0.         3.14159265 0.         0.        ],[4.676172]
212237,[-31.017458],81030.859375,-904.4654541015625,[0.         3.14159265 0.         0.        ],[2.5100226]
215237,[-61.15341],138011.84375,-1076.0037841796875,[0.         3.14159265 0.         0.        ],[-7.05551]
218237,[-98.46938],380126.6875,-1212.52294921875,[0.         3.14159265 0.         0.        ],[13.036335]
221222,[-53.560333],63196.6171875,-1451.0360107421875,[0.         3.14159265 0.         0.        ],[-4.230539]
224222,[-101.700615],59140.296875,-1375.15185546875,[0.         3.14159265 0.         0.        ],[-2.770097]
227222,[-21.325335],158647.71875,-1141.64306640625,[0.         3.14159265 0.         0.        ],[5.6497307]
230222,[-86.05601],126818.0703125,-1463.2255859375,[0.         3.14159265 0.         0.        ],[3.2725134]
233222,[-28.386738],66441.296875,-1610.645751953125,[0.         3.14159265 0.         0.        ],[1.2230798]
236222,[-61.71235],44984.01953125,-1458.6669921875,[0.         3.14159265 0.         0.        ],[7.65845]
239222,[-12.233702],275306.34375,-1323.28466796875,[0.         3.14159265 0.         0.        ],[3.035943]
242222,[-481.46887],300880.84375,-1498.27734375,[0.         3.14159265 0.         0.        ],[18.255302]
245222,[-7.452631],170173.8125,-1202.039306640625,[0.         3.14159265 0.         0.        ],[-1.3568097]
248222,[-16.084742],110206.7265625,-1198.428466796875,[0.         3.14159265 0.         0.        ],[4.551708]
25250,[-9.453773],2857015.5,1797.255615234375,[0.         3.14159265 0.         0.        ],[-3.9175084]
28250,[-123.825386],6366529.0,1993.681640625,[0.         3.14159265 0.         0.        ],[-13.566593]
31250,[-361.95364],877312.625,1089.980224609375,[0.         3.14159265 0.         0.        ],[24.180193]
34250,[-60.156105],5161843.0,3650.376953125,[0.         3.14159265 0.         0.        ],[-7.0469213]
37250,[-49.77966],1681597.875,2112.521240234375,[0.         3.14159265 0.         0.        ],[-8.681162]
40250,[-54.411064],482270.40625,-48.524742126464844,[0.         3.14159265 0.         0.        ],[-3.3134243]
43250,[-103.454865],4220564.0,2093.99267578125,[0.         3.14159265 0.         0.        ],[8.55801]
46234,[-32.788765],3150048.0,757.9732666015625,[0.         3.14159265 0.         0.        ],[-2.0036218]
49234,[-152.48967],3725054.5,1535.002197265625,[0.         3.14159265 0.         0.        ],[-16.446354]
52230,[-56.949913],233178.8125,-663.9295654296875,[0.         3.14159265 0.         0.        ],[8.242274]
55230,[-78.098976],7665405.0,0.38809967041015625,[0.         3.14159265 0.         0.        ],[-5.5063233]
58229,[-116.71785],4167403.75,291.19732666015625,[0.         3.14159265 0.         0.        ],[-12.371793]
61229,[-49.091064],4135905.5,801.5684814453125,[0.         3.14159265 0.         0.        ],[9.199596]
64225,[-95.13287],4886555.0,317.95220947265625,[0.         3.14159265 0.         0.        ],[-12.635549]
67225,[-69.83273],727308.3125,-512.883544921875,[0.         3.14159265 0.         0.        ],[-3.6226819]
70225,[-44.198067],252487.515625,-272.2655334472656,[0.         3.14159265 0.         0.        ],[-7.3721457]
73225,[-58.282948],7815146.0,1516.5517578125,[0.         3.14159265 0.         0.        ],[-2.1828103]
76225,[-21.952198],631077.125,181.4995574951172,[0.         3.14159265 0.         0.        ],[-4.672983]
79225,[-56.588905],370201.5,-353.4925842285156,[0.         3.14159265 0.         0.        ],[5.7766514]
82225,[-126.33342],2134748.0,-248.86643981933594,[0.         3.14159265 0.         0.        ],[-14.902908]
85225,[-58.073162],770462.375,-173.25177001953125,[0.         3.14159265 0.         0.        ],[-4.976134]
88225,[-4.217371],5422815.0,179.368408203125,[0.         3.14159265 0.         0.        ],[1.6653596]
91225,[-134.85562],3569936.75,-181.1448974609375,[0.         3.14159265 0.         0.        ],[13.733054]
94225,[-4.3834596],162999.125,-221.07789611816406,[0.         3.14159265 0.         0.        ],[-2.251306]
97225,[-62.99375],546658.625,-844.6416015625,[0.         3.14159265 0.         0.        ],[6.9206147]
100225,[-17.475119],1074552.75,343.4130859375,[0.         3.14159265 0.         0.        ],[2.806036]
103225,[-76.894485],1803612.375,-1295.65576171875,[0.         3.14159265 0.         0.        ],[9.52562]
106225,[-18.951002],1023914.875,-459.05029296875,[0.         3.14159265 0.         0.        ],[-5.473154]
109225,[-51.61207],1011220.5,-102.4833984375,[0.         3.14159265 0.         0.        ],[-5.445008]
112225,[-49.796616],1028944.125,-512.7125244140625,[0.         3.14159265 0.         0.        ],[1.7770417]
115225,[-92.810974],221130.03125,-888.07177734375,[0.         3.14159265 0.         0.        ],[-7.6361437]
118225,[-168.31262],240579.984375,-1353.8668212890625,[0.         3.14159265 0.         0.        ],[12.876305]
121225,[-20.41973],103319.2265625,-1211.7161865234375,[0.         3.14159265 0.         0.        ],[-5.643292]
124225,[-30.958363],173232.5625,-766.7174072265625,[0.         3.14159265 0.         0.        ],[5.574657]
127225,[-26.911436],1534989.125,-1084.1114501953125,[0.         3.14159265 0.         0.        ],[1.9962606]
130225,[-74.53447],126077.2265625,-702.0503540039062,[0.         3.14159265 0.         0.        ],[8.439385]
133225,[-79.27979],132305.609375,-1264.93115234375,[0.         3.14159265 0.         0.        ],[9.995563]
136225,[-42.463715],109395.21875,-1017.7285766601562,[0.         3.14159265 0.         0.        ],[-2.4306934]
139225,[-26.088295],288213.9375,-305.939697265625,[0.         3.14159265 0.         0.        ],[6.5154185]
142225,[-2.0475903],2966345.5,-1466.514404296875,[0.         3.14159265 0.         0.        ],[0.48426697]
145225,[-129.5554],149975.40625,-1562.9373779296875,[0.         3.14159265 0.         0.        ],[-14.020852]
148225,[-35.553284],225260.46875,-1278.7357177734375,[0.         3.14159265 0.         0.        ],[-3.163822]
26031,[-19.117056],39227736.0,24142.3125,[0.         3.14159265 0.         0.        ],[2.2448971]
30818,[-290.2727],100192784.0,17364.59765625,[0.         3.14159265 0.         0.        ],[2.624218]
27569,[-237.53328],55797488.0,33540.1796875,[0.         3.14159265 0.         0.        ],[-1.4679728]
32488,[-116.62951],72077840.0,27826.189453125,[0.         3.14159265 0.         0.        ],[3.4867141]
37488,[-455.52008],121392160.0,41416.953125,[0.         3.14159265 0.         0.        ],[-1.9475698]
42488,[-504.14392],125217392.0,39117.6328125,[0.         3.14159265 0.         0.        ],[16.498705]
25284,[-132.13266],54777076.0,29002.837890625,[0.         3.14159265 0.         0.        ],[-13.72633]
30270,[-249.24187],134704192.0,37031.62109375,[0.         3.14159265 0.         0.        ],[5.3174634]
35164,[-616.2112],156426320.0,33638.65234375,[0.         3.14159265 0.         0.        ],[5.6365604]
39264,[-673.8348],126399120.0,28241.8984375,[0.         3.14159265 0.         0.        ],[7.8118024]
43677,[-546.92163],126533128.0,23097.3671875,[0.         3.14159265 0.         0.        ],[6.9141765]
48578,[-988.23535],67583240.0,12351.791015625,[0.         3.14159265 0.         0.        ],[-7.099568]
53578,[-452.313],54972600.0,19650.3984375,[0.         3.14159265 0.         0.        ],[4.0733366]
58578,[-395.25833],13679440.0,13025.267578125,[0.         3.14159265 0.         0.        ],[-0.53327465]
63578,[-191.47134],19904560.0,13900.6796875,[0.         3.14159265 0.         0.        ],[8.528985]
68564,[-229.89247],53921544.0,16761.6015625,[0.         3.14159265 0.         0.        ],[5.9423885]
73504,[-337.02228],21923872.0,11180.36328125,[0.         3.14159265 0.         0.        ],[0.9758653]
78487,[-74.311035],55919832.0,10163.552734375,[0.         3.14159265 0.         0.        ],[0.22435683]
83487,[-674.0666],2299233.25,7900.1494140625,[0.         3.14159265 0.         0.        ],[7.1766634]
88487,[-406.94925],33928480.0,10905.5234375,[0.         3.14159265 0.         0.        ],[7.5913057]
93487,[-794.6726],24390376.0,7007.19921875,[0.         3.14159265 0.         0.        ],[-3.9155455]
98487,[-470.6777],3431391.0,8793.396484375,[0.         3.14159265 0.         0.        ],[-1.7249831]
103487,[-707.36847],48091752.0,9528.52734375,[0.         3.14159265 0.         0.        ],[14.949076]
108485,[-350.00378],4820801.0,9649.3984375,[0.         3.14159265 0.         0.        ],[11.468606]
113467,[-138.86165],4951997.5,7705.9990234375,[0.         3.14159265 0.         0.        ],[1.9129632]
118460,[-81.09253],4708402.0,17789.3515625,[0.         3.14159265 0.         0.        ],[2.285082]
123460,[-373.66827],16638890.0,7845.8447265625,[0.         3.14159265 0.         0.        ],[7.346526]
128453,[-70.68008],43032680.0,12950.568359375,[0.         3.14159265 0.         0.        ],[-1.9935232]
133453,[-50.85442],10354192.0,11274.1640625,[0.         3.14159265 0.         0.        ],[0.16995198]
138453,[-683.4061],19804936.0,6492.921875,[0.         3.14159265 0.         0.        ],[16.442688]
143439,[-396.31012],8894224.0,11221.68359375,[0.         3.14159265 0.         0.        ],[3.400045]
148435,[-433.37668],38841488.0,8460.66015625,[0.         3.14159265 0.         0.        ],[-1.6072013]
153432,[-71.03424],6808362.5,6678.3818359375,[0.         3.14159265 0.         0.        ],[0.7006024]
158432,[-96.6456],2602771.5,5411.98486328125,[0.         3.14159265 0.         0.        ],[4.441906]
163432,[-27.161705],18516284.0,6375.68359375,[0.         3.14159265 0.         0.        ],[-6.3533697]
168432,[-170.02838],20876044.0,10183.865234375,[0.         3.14159265 0.         0.        ],[-8.183163]
173432,[-147.17201],31601664.0,10861.611328125,[0.         3.14159265 0.         0.        ],[-6.1106687]
178432,[-57.16797],11307774.0,4334.78076171875,[0.         3.14159265 0.         0.        ],[3.4449232]
183432,[-363.98166],16056290.0,17066.423828125,[0.         3.14159265 0.         0.        ],[0.2971117]
188432,[-345.0785],3910257.0,5891.60693359375,[0.         3.14159265 0.         0.        ],[1.913152]
193416,[-65.23306],20307580.0,5806.25634765625,[0.         3.14159265 0.         0.        ],[-4.612853]
198405,[-57.948875],15391861.0,13117.416015625,[0.         3.14159265 0.         0.        ],[6.5561857]
203392,[-116.177475],3459716.5,4432.7255859375,[0.         3.14159265 0.         0.        ],[3.6043396]
208387,[-50.244923],12312825.0,8798.3037109375,[0.         3.14159265 0.         0.        ],[-2.2087672]
213387,[-231.38388],7351301.0,7096.5576171875,[0.         3.14159265 0.         0.        ],[-4.368527]
218387,[-27.90354],642645.75,5198.2060546875,[0.         3.14159265 0.         0.        ],[3.2921715]
223387,[-124.531044],32508000.0,5001.83349609375,[0.         3.14159265 0.         0.        ],[12.191158]
228368,[-55.848923],26740144.0,6797.3564453125,[0.         3.14159265 0.         0.        ],[-7.261002]
233368,[-384.68637],4617283.0,5389.951171875,[0.         3.14159265 0.         0.        ],[-0.36220115]
238368,[-646.35394],58410840.0,11253.8544921875,[0.         3.14159265 0.         0.        ],[3.23334]
243368,[-434.58765],883875.75,3968.4775390625,[0.         3.14159265 0.         0.        ],[0.8381462]
248368,[-524.628],33472582.0,13066.0732421875,[0.         3.14159265 0.         0.        ],[1.950744]
253368,[-32.08946],456204.84375,3436.830078125,[0.         3.14159265 0.         0.        ],[3.0253155]
258368,[-33.545063],3276714.0,4442.48388671875,[0.         3.14159265 0.         0.        ],[0.28314003]
263368,[-51.583744],3213186.25,9837.91015625,[0.         3.14159265 0.         0.        ],[-3.0499442]
268368,[-52.66031],6230280.5,4995.97802734375,[0.         3.14159265 0.         0.        ],[-3.0033722]
273326,[-44.70647],2238800.5,3232.8916015625,[0.         3.14159265 0.         0.        ],[7.653027]
278322,[-73.53185],409426.78125,3769.99755859375,[0.         3.14159265 0.         0.        ],[-0.9002527]
283322,[-178.46822],6116623.0,4637.99462890625,[0.         3.14159265 0.         0.        ],[-5.624119]
288322,[-30.886505],818937.25,4322.4404296875,[0.         3.14159265 0.         0.        ],[-4.904547]
293304,[-416.975],944537.375,3966.872314453125,[0.         3.14159265 0.         0.        ],[0.38229042]
298304,[-9.700949],17387536.0,12295.65625,[0.         3.14159265 0.         0.        ],[-0.15097843]
303304,[-49.804832],11977885.0,4391.41943359375,[0.         3.14159265 0.         0.        ],[-4.644168]
308304,[-13.073302],8401458.0,6280.37060546875,[0.         3.14159265 0.         0.        ],[4.158372]
313304,[-35.524597],399046.9375,3070.04345703125,[0.         3.14159265 0.         0.        ],[-1.166573]
318304,[-142.51756],400216.25,2966.34423828125,[0.         3.14159265 0.         0.        ],[-4.6827292]
323304,[-133.1115],26381536.0,5498.041015625,[0.         3.14159265 0.         0.        ],[-7.128601]
328296,[-6.674124],17133484.0,13022.5546875,[0.         3.14159265 0.         0.        ],[1.9230287]
333291,[-99.45182],7944862.0,3893.4501953125,[0.         3.14159265 0.         0.        ],[-0.20122284]
338276,[-302.7014],1504646.625,3622.22900390625,[0.         3.14159265 0.         0.        ],[-15.279146]
343276,[-15.282356],3564324.0,3405.8505859375,[0.         3.14159265 0.         0.        ],[-4.75906]
348276,[-43.831326],14419515.0,3082.13623046875,[0.         3.14159265 0.         0.        ],[-5.588817]
26134,[-26.225468],170976832.0,56551.375,[0.         3.14159265 0.         0.        ],[1.5129253]
35930,[-527.64166],395136960.0,44460.10546875,[0.         3.14159265 0.         0.        ],[2.4337542]
45806,[-1018.7724],620656000.0,46335.10546875,[0.         3.14159265 0.         0.        ],[-0.474907]
55544,[-100.86944],211445984.0,24363.841796875,[0.         3.14159265 0.         0.        ],[-2.5622053]
65521,[-289.77704],253730912.0,24193.5234375,[0.         3.14159265 0.         0.        ],[-7.2598076]
75521,[-645.824],146523792.0,49111.2265625,[0.         3.14159265 0.         0.        ],[4.8911]
85474,[-840.9884],454232032.0,31286.9609375,[0.         3.14159265 0.         0.        ],[-19.23758]
95432,[-466.59692],168602432.0,17030.59375,[0.         3.14159265 0.         0.        ],[-0.4118954]
105432,[-417.37067],346974528.0,17400.59765625,[0.         3.14159265 0.         0.        ],[-2.4881582]
115330,[-431.09534],58895080.0,15692.6611328125,[0.         3.14159265 0.         0.        ],[0.6107941]
124588,[-422.5958],155989536.0,20118.26171875,[0.         3.14159265 0.         0.        ],[-1.292248]
134536,[-387.23383],42040420.0,10296.1484375,[0.         3.14159265 0.         0.        ],[2.1357715]
144536,[-321.16553],38743816.0,11171.25390625,[0.         3.14159265 0.         0.        ],[2.0758314]
154517,[-614.5253],26908268.0,8528.1884765625,[0.         3.14159265 0.         0.        ],[-1.4885974]
164516,[-690.6214],44219288.0,14691.353515625,[0.         3.14159265 0.         0.        ],[-3.2145898]
